,lat lon,valid time,DewPointFahrenheit,DominantType,DryBulbFahrenheit,HourlyPrecip,RelativeHumidity,SkyCondition,Visibility,WeatherType,WetBulbFahrenheit,WindDirection,WindGust,WindSpeed,APCP,SNOD,SNOW,day
142,48.0 -120.0,2020-10-02 06:00:00-05:00,35.212,0.000,55.241,0.000,39.800,0.000,48800.000,NA,54.980,342.822,5.539,4.638,0.000,0.000,0.000,20201002
143,28.0 -114.25,2020-10-02 06:00:00-05:00,73.575,1.000,73.691,0.000,100.000,97.250,100.000,NA,73.688,269.729,1.664,1.370,0.030,0.000,0.000,20201002
144,34.0 -93.25,2020-10-02 07:00:00-05:00,44.061,0.000,47.570,0.000,83.900,0.000,16500.000,NA,47.531,347.579,4.607,2.094,0.000,0.000,0.000,20201002
145,44.0 -123.5,2020-10-02 07:00:00-05:00,57.111,0.000,57.470,0.000,96.600,15.875,12200.000,NA,57.464,222.559,2.482,2.145,0.000,0.000,0.000,20201002
146,48.0 -120.0,2020-10-02 07:00:00-05:00,37.198,0.000,56.232,0.000,42.600,0.000,45400.000,NA,55.972,339.304,5.857,4.458,0.000,0.000,0.000,20201002
147,28.0 -114.25,2020-10-02 07:00:00-05:00,73.648,1.000,73.670,0.360,100.000,96.625,100.000,NA,73.669,256.050,1.357,1.108,0.100,0.000,0.000,20201002
148,34.0 -93.25,2020-10-02 08:00:00-05:00,44.144,0.000,48.477,0.000,84.300,0.000,16400.000,NA,48.429,356.391,4.391,1.621,0.000,0.000,0.000,20201002
149,44.0 -123.5,2020-10-02 08:00:00-05:00,56.519,0.000,56.802,0.000,97.000,14.000,12200.000,NA,56.798,212.257,2.641,2.299,0.000,0.000,0.000,20201002
150,48.0 -120.0,2020-10-02 08:00:00-05:00,37.057,0.000,57.590,0.000,41.600,0.000,46600.000,NA,57.302,338.290,5.828,4.500,0.000,0.000,0.000,20201002
151,28.0 -114.25,2020-10-02 08:00:00-05:00,73.282,1.000,73.340,0.000,99.700,97.250,100.000,NA,73.338,170.120,0.578,0.134,0.150,0.000,0.000,20201002
152,34.0 -93.25,2020-10-02 09:00:00-05:00,45.325,0.000,54.278,0.000,71.900,0.000,23200.000,NA,54.166,32.511,6.887,2.696,0.000,0.000,0.000,20201002
153,44.0 -123.5,2020-10-02 09:00:00-05:00,55.338,0.000,55.403,0.000,97.000,16.750,12200.000,NA,55.402,200.057,2.075,1.971,0.000,0.000,0.000,20201002
154,48.0 -120.0,2020-10-02 09:00:00-05:00,34.750,0.000,54.616,0.000,38.900,0.000,50000.000,NA,54.362,345.773,4.512,4.022,0.000,0.000,0.000,20201002
155,28.0 -114.25,2020-10-02 09:00:00-05:00,73.225,1.000,73.178,0.000,99.900,96.625,100.000,NA,73.179,106.560,1.262,0.794,0.060,0.000,0.000,20201002
156,34.0 -93.25,2020-10-02 10:00:00-05:00,47.211,0.000,58.122,0.000,68.100,0.000,26200.000,NA,57.971,39.771,5.287,2.097,0.000,0.000,0.000,20201002
157,44.0 -123.5,2020-10-02 10:00:00-05:00,55.423,0.000,55.985,0.000,96.800,14.000,12200.000,NA,55.976,192.611,2.475,1.871,0.000,0.000,0.000,20201002
158,48.0 -120.0,2020-10-02 10:00:00-05:00,39.673,0.000,56.097,0.000,46.200,0.000,41900.000,NA,55.865,355.662,3.912,3.748,0.000,0.000,0.000,20201002
159,28.0 -114.25,2020-10-02 10:00:00-05:00,72.973,1.000,72.972,0.000,100.000,83.500,100.000,NA,72.973,144.380,2.350,1.016,0.020,0.000,0.000,20201002
160,34.0 -93.25,2020-10-02 11:00:00-05:00,47.724,0.000,61.438,0.000,62.300,0.000,30800.000,NA,61.235,58.866,3.446,1.615,0.000,0.000,0.000,20201002
161,44.0 -123.5,2020-10-02 11:00:00-05:00,56.387,0.000,57.950,0.000,95.100,10.875,12300.000,NA,57.925,167.102,2.008,0.874,0.000,0.000,0.000,20201002
162,48.0 -120.0,2020-10-02 11:00:00-05:00,36.249,0.000,61.100,0.000,38.900,0.000,50200.000,NA,60.733,356.730,3.508,3.153,0.000,0.000,0.000,20201002
163,28.0 -114.25,2020-10-02 11:00:00-05:00,72.024,1.000,72.575,0.000,98.300,42.375,500.000,NA,72.561,205.577,1.883,1.430,0.020,0.000,0.000,20201002
164,34.0 -93.25,2020-10-02 12:00:00-05:00,46.970,0.000,64.045,0.000,55.600,0.000,37100.000,NA,63.783,55.395,3.394,1.624,0.000,0.000,0.000,20201002
165,44.0 -123.5,2020-10-02 12:00:00-05:00,56.983,0.000,62.695,0.000,82.100,5.000,16800.000,NA,62.594,173.526,2.269,0.770,0.000,0.000,0.000,20201002
166,48.0 -120.0,2020-10-02 12:00:00-05:00,35.158,0.000,61.458,0.000,38.300,0.000,50800.000,NA,61.072,15.005,3.269,2.508,0.000,0.000,0.000,20201002
167,28.0 -114.25,2020-10-02 12:00:00-05:00,71.720,0.000,72.595,0.000,97.400,39.000,1400.000,NA,72.573,253.200,3.332,1.998,0.000,0.000,0.000,20201002
168,34.0 -93.25,2020-10-02 13:00:00-05:00,44.551,0.000,65.742,0.000,47.600,0.000,45600.000,NA,65.418,56.278,4.857,1.291,0.000,0.000,0.000,20201002
169,44.0 -123.5,2020-10-02 13:00:00-05:00,58.051,0.000,67.767,0.000,72.900,0.000,21200.000,NA,67.577,232.786,3.045,1.398,0.000,0.000,0.000,20201002
170,48.0 -120.0,2020-10-02 13:00:00-05:00,36.001,0.000,60.342,0.000,41.700,0.000,46300.000,NA,59.989,55.745,2.607,1.829,0.000,0.000,0.000,20201002
171,28.0 -114.25,2020-10-02 13:00:00-05:00,71.551,0.000,72.155,0.000,98.400,30.625,12200.000,NA,72.140,292.119,4.107,3.563,0.000,0.000,0.000,20201002
172,34.0 -93.25,2020-10-02 14:00:00-05:00,44.361,0.000,66.574,0.000,46.000,0.000,47400.000,NA,66.229,70.538,5.469,1.220,0.000,0.000,0.000,20201002
173,44.0 -123.5,2020-10-02 14:00:00-05:00,57.073,0.000,72.312,0.000,60.600,0.000,29300.000,NA,71.993,247.701,3.469,1.729,0.000,0.000,0.000,20201002
174,48.0 -120.0,2020-10-02 14:00:00-05:00,35.586,0.000,60.499,0.000,41.300,0.000,46100.000,NA,60.139,61.822,2.719,2.582,0.000,0.000,0.000,20201002
175,28.0 -114.25,2020-10-02 14:00:00-05:00,70.798,0.000,72.537,0.000,94.900,13.875,12400.000,NA,72.494,301.829,4.219,4.089,0.000,0.000,0.000,20201002
176,34.0 -93.25,2020-10-02 15:00:00-05:00,44.820,0.000,67.475,0.000,45.100,0.000,48300.000,NA,67.114,77.024,3.926,1.155,0.000,0.000,0.000,20201002
177,44.0 -123.5,2020-10-02 15:00:00-05:00,56.633,0.000,76.025,0.000,52.900,0.000,35500.000,NA,75.596,257.771,3.363,1.726,0.000,0.000,0.000,20201002
178,48.0 -120.0,2020-10-02 15:00:00-05:00,37.958,0.000,61.850,0.000,43.300,0.000,43500.000,NA,61.483,60.769,2.738,2.579,0.000,0.000,0.000,20201002
179,28.0 -114.25,2020-10-02 15:00:00-05:00,70.133,0.000,72.875,0.000,91.600,2.250,13700.000,NA,72.807,310.707,5.426,4.039,0.000,0.000,0.000,20201002
180,34.0 -93.25,2020-10-02 16:00:00-05:00,45.256,0.000,67.912,0.000,44.700,0.000,48700.000,NA,67.547,85.609,3.886,1.350,0.000,0.000,0.000,20201002
181,44.0 -123.5,2020-10-02 16:00:00-05:00,56.619,0.000,78.599,0.000,48.600,0.000,38900.000,NA,78.092,278.583,4.073,2.368,0.000,0.000,0.000,20201002
182,48.0 -120.0,2020-10-02 16:00:00-05:00,39.856,0.000,63.074,0.000,44.500,0.000,42200.000,NA,62.700,66.076,2.698,2.567,0.000,0.000,0.000,20201002
183,28.0 -114.25,2020-10-02 16:00:00-05:00,71.131,0.000,73.087,0.000,94.100,0.875,12800.000,NA,73.038,320.242,7.261,4.931,0.000,0.000,0.000,20201002
184,34.0 -93.25,2020-10-02 17:00:00-05:00,46.117,0.000,67.700,0.000,46.000,4.750,47500.000,NA,67.350,95.038,3.625,1.204,0.000,0.000,0.000,20201002
185,44.0 -123.5,2020-10-02 17:00:00-05:00,59.279,0.000,79.400,0.000,52.300,0.000,34900.000,NA,78.913,291.782,4.188,2.747,0.000,0.000,0.000,20201002
186,48.0 -120.0,2020-10-02 17:00:00-05:00,39.029,0.000,64.100,0.000,41.200,0.000,46100.000,NA,63.693,73.086,2.563,2.429,0.000,0.000,0.000,20201002
187,28.0 -114.25,2020-10-02 17:00:00-05:00,71.767,0.000,73.775,0.000,93.300,4.250,13000.000,NA,73.724,319.114,8.688,5.234,0.000,0.000,0.000,20201002
188,34.0 -93.25,2020-10-02 18:00:00-05:00,48.776,0.000,65.817,0.000,52.700,0.000,42100.000,NA,65.539,87.466,3.573,1.574,0.000,0.000,0.000,20201002
189,44.0 -123.5,2020-10-02 18:00:00-05:00,59.464,0.000,79.317,0.000,52.500,0.000,34700.000,NA,78.836,296.787,4.261,2.789,0.000,0.000,0.000,20201002
190,48.0 -120.0,2020-10-02 18:00:00-05:00,39.776,0.000,64.017,0.000,42.200,0.000,45600.000,NA,63.620,74.943,3.073,1.952,0.000,0.000,0.000,20201002
191,28.0 -114.25,2020-10-02 18:00:00-05:00,73.864,0.000,74.367,0.000,97.900,20.000,12200.000,NA,74.354,331.888,9.573,3.693,0.000,0.000,0.000,20201002
192,34.0 -93.25,2020-10-02 19:00:00-05:00,49.817,0.000,61.946,0.000,57.500,0.000,38100.000,NA,61.758,60.563,2.395,1.135,0.000,0.000,0.000,20201002
193,44.0 -123.5,2020-10-02 19:00:00-05:00,61.180,0.000,78.258,0.000,56.700,0.000,31200.000,NA,77.843,306.618,4.270,2.507,0.000,0.000,0.000,20201002
194,48.0 -120.0,2020-10-02 19:00:00-05:00,37.442,0.000,63.971,0.000,38.000,0.000,51000.000,NA,63.551,72.793,2.645,1.885,0.000,0.000,0.000,20201002
195,28.0 -114.25,2020-10-02 19:00:00-05:00,73.780,1.000,73.758,0.000,100.000,45.125,100.000,NA,73.759,342.725,8.583,4.249,0.020,0.000,0.000,20201002
196,34.0 -93.25,2020-10-02 20:00:00-05:00,50.151,0.000,57.741,0.000,67.300,0.000,26500.000,NA,57.632,72.059,1.341,1.009,0.000,0.000,0.000,20201002
197,44.0 -123.5,2020-10-02 20:00:00-05:00,62.188,0.000,75.854,0.000,62.600,0.000,27000.000,NA,75.529,304.889,3.841,2.182,0.000,0.000,0.000,20201002
198,48.0 -120.0,2020-10-02 20:00:00-05:00,36.988,0.000,62.016,0.000,37.400,0.000,52600.000,NA,61.636,59.090,2.654,2.430,0.000,0.000,0.000,20201002
199,28.0 -114.25,2020-10-02 20:00:00-05:00,73.663,1.000,73.716,0.000,100.000,61.000,100.000,NA,73.715,338.934,8.279,4.285,0.020,0.000,0.000,20201002
200,34.0 -93.25,2020-10-02 21:00:00-05:00,50.349,0.000,54.721,0.000,76.300,0.000,20200.000,NA,54.661,67.035,2.042,1.406,0.000,0.000,0.000,20201002
201,44.0 -123.5,2020-10-02 21:00:00-05:00,62.499,0.000,69.458,0.000,76.000,0.625,19600.000,NA,69.308,277.709,4.042,2.226,0.000,0.000,0.000,20201002
202,48.0 -120.0,2020-10-02 21:00:00-05:00,39.886,0.000,57.083,0.000,42.600,0.000,45600.000,NA,56.835,61.148,3.042,2.691,0.000,0.000,0.000,20201002
203,28.0 -114.25,2020-10-02 21:00:00-05:00,73.636,1.000,73.733,0.000,100.000,71.625,100.000,NA,73.731,332.737,7.417,4.133,0.080,0.000,0.000,20201002
204,34.0 -93.25,2020-10-02 22:00:00-05:00,49.123,0.000,52.733,0.000,79.600,0.000,18500.000,NA,52.686,70.952,1.917,1.205,0.000,0.000,0.000,20201002
205,44.0 -123.5,2020-10-02 22:00:00-05:00,59.473,0.000,66.346,0.000,76.100,0.500,19600.000,NA,66.211,264.926,3.792,2.622,0.000,0.000,0.000,20201002
206,48.0 -120.0,2020-10-02 22:00:00-05:00,37.873,0.000,55.771,0.000,38.100,0.000,51000.000,NA,55.526,64.997,2.667,2.705,0.000,0.000,0.000,20201002
207,28.0 -114.25,2020-10-02 22:00:00-05:00,73.310,1.000,73.321,0.000,99.900,83.250,100.000,NA,73.321,329.311,8.167,4.382,0.060,0.000,0.000,20201002
208,34.0 -93.25,2020-10-02 23:00:00-05:00,48.415,0.000,51.318,0.000,82.200,0.000,17100.000,NA,51.282,74.055,1.968,1.219,0.000,0.000,0.000,20201002
209,44.0 -123.5,2020-10-02 23:00:00-05:00,55.727,0.000,64.481,0.000,70.500,0.500,22600.000,NA,64.323,264.010,3.906,2.781,0.000,0.000,0.000,20201002
210,48.0 -120.0,2020-10-02 23:00:00-05:00,35.477,0.000,54.356,0.000,34.000,0.000,56600.000,NA,54.112,305.620,1.843,1.326,0.000,0.000,0.000,20201002
211,28.0 -114.25,2020-10-02 23:00:00-05:00,73.165,1.000,73.143,0.000,100.000,85.250,100.000,NA,73.144,328.320,7.718,4.433,0.010,0.000,0.000,20201002
212,34.0 -93.25,2020-10-03 00:00:00-05:00,47.829,0.000,50.121,0.000,84.500,0.000,16100.000,NA,50.094,95.929,1.802,1.114,0.000,0.000,0.000,20201003
213,44.0 -123.5,2020-10-03 00:00:00-05:00,54.692,0.000,62.609,0.000,71.700,0.000,21900.000,NA,62.473,265.042,3.490,2.778,0.000,0.000,0.000,20201003
214,48.0 -120.0,2020-10-03 00:00:00-05:00,31.629,0.000,54.171,0.000,29.700,0.000,59900.000,NA,53.898,309.026,2.990,2.597,0.000,0.000,0.000,20201003
215,28.0 -114.25,2020-10-03 00:00:00-05:00,72.804,0.000,72.846,0.000,100.000,92.250,100.000,NA,72.845,326.001,7.552,4.837,0.010,0.000,0.000,20201003
216,34.0 -93.25,2020-10-03 01:00:00-05:00,47.030,0.000,48.895,0.000,87.500,0.000,14900.000,NA,48.873,115.256,1.466,1.062,0.000,0.000,0.000,20201003
217,44.0 -123.5,2020-10-03 01:00:00-05:00,55.917,0.000,60.370,0.000,78.700,0.000,18400.000,NA,60.295,260.121,2.841,2.641,0.000,0.000,0.000,20201003
218,48.0 -120.0,2020-10-03 01:00:00-05:00,34.767,0.000,53.283,0.000,35.100,0.000,49900.000,NA,53.051,316.653,3.653,3.244,0.000,0.000,0.000,20201003
219,28.0 -114.25,2020-10-03 01:00:00-05:00,72.455,0.000,72.633,0.000,100.000,98.625,100.000,NA,72.628,321.816,7.028,4.512,0.000,0.000,0.000,20201003
220,34.0 -93.25,2020-10-03 02:00:00-05:00,46.780,0.000,48.146,0.000,88.700,0.000,14300.000,NA,48.130,49.673,1.218,1.093,0.000,0.000,0.000,20201003
221,44.0 -123.5,2020-10-03 02:00:00-05:00,56.230,0.000,58.046,0.000,80.900,0.250,15600.000,NA,58.017,224.975,1.405,1.386,0.000,0.000,0.000,20201003
222,48.0 -120.0,2020-10-03 02:00:00-05:00,37.667,0.000,53.771,0.000,40.300,0.000,46100.000,NA,53.559,327.513,4.155,3.802,0.000,0.000,0.000,20201003
223,28.0 -114.25,2020-10-03 02:00:00-05:00,72.205,0.000,72.334,0.000,100.000,100.000,100.000,NA,72.330,314.787,6.155,4.286,0.004,0.000,0.000,20201003
224,34.0 -93.25,2020-10-03 03:00:00-05:00,46.252,0.000,47.486,0.000,89.900,0.625,13900.000,NA,47.472,28.621,1.474,1.414,0.000,0.000,0.000,20201003
225,44.0 -123.5,2020-10-03 03:00:00-05:00,54.239,0.000,56.149,0.000,79.000,0.250,16100.000,NA,56.119,165.060,1.349,1.173,0.000,0.000,0.000,20201003
226,48.0 -120.0,2020-10-03 03:00:00-05:00,36.689,0.000,55.586,0.000,40.300,0.000,48100.000,NA,55.332,326.368,4.724,4.193,0.000,0.000,0.000,20201003
227,28.0 -114.25,2020-10-03 03:00:00-05:00,72.127,1.000,72.124,0.000,100.000,99.375,100.000,NA,72.124,298.871,5.099,3.866,0.010,0.000,0.000,20201003
228,34.0 -93.25,2020-10-03 04:00:00-05:00,45.971,0.000,47.103,0.000,91.600,0.250,13400.000,NA,47.091,42.064,1.462,1.226,0.000,0.000,0.000,20201003
229,44.0 -123.5,2020-10-03 04:00:00-05:00,52.946,0.000,54.866,0.000,76.500,0.000,16200.000,NA,54.838,130.695,2.024,1.001,0.000,0.000,0.000,20201003
230,48.0 -120.0,2020-10-03 04:00:00-05:00,35.059,0.000,52.053,0.000,36.800,0.000,52100.000,NA,51.845,334.258,3.899,3.578,0.000,0.000,0.000,20201003
231,28.0 -114.25,2020-10-03 04:00:00-05:00,72.184,1.000,72.191,0.000,100.000,99.375,100.000,NA,72.191,294.707,4.274,3.224,0.070,0.000,0.000,20201003
232,34.0 -93.25,2020-10-03 05:00:00-05:00,45.778,0.000,47.498,0.000,92.300,50.125,13200.000,NA,47.479,27.949,1.667,1.361,0.000,0.000,0.000,20201003
233,44.0 -123.5,2020-10-03 05:00:00-05:00,51.628,0.000,53.686,0.000,76.600,0.000,16400.000,NA,53.657,89.510,2.667,1.763,0.000,0.000,0.000,20201003
234,48.0 -120.0,2020-10-03 05:00:00-05:00,38.016,0.000,55.148,0.000,44.500,0.000,43200.000,NA,54.916,328.709,5.479,4.187,0.000,0.000,0.000,20201003
235,28.0 -114.25,2020-10-03 05:00:00-05:00,72.328,1.000,72.361,0.000,100.000,99.125,100.000,NA,72.360,303.098,4.229,3.118,0.020,0.000,0.000,20201003
236,34.0 -93.25,2020-10-03 06:00:00-05:00,44.877,0.000,46.232,0.000,90.700,0.000,13700.000,NA,46.218,68.607,2.468,1.576,0.000,0.000,0.000,20201003
237,44.0 -123.5,2020-10-03 06:00:00-05:00,55.002,0.000,55.120,0.000,92.200,17.250,100.000,NA,55.118,93.893,2.843,1.659,0.000,0.000,0.000,20201003
238,48.0 -120.0,2020-10-03 06:00:00-05:00,34.302,0.000,50.732,0.000,37.100,0.000,50200.000,NA,50.538,328.186,4.218,3.618,0.000,0.000,0.000,20201003
239,28.0 -114.25,2020-10-03 06:00:00-05:00,72.890,1.000,72.895,0.000,100.000,97.750,100.000,NA,72.895,341.318,3.030,1.662,0.050,0.000,0.000,20201003
240,34.0 -93.25,2020-10-03 07:00:00-05:00,45.620,0.000,46.571,0.000,93.100,33.500,12700.000,NA,46.561,22.253,2.325,1.737,0.000,0.000,0.000,20201003
241,44.0 -123.5,2020-10-03 07:00:00-05:00,53.832,0.000,53.996,0.000,91.300,22.500,700.000,NA,53.994,103.177,2.450,1.446,0.000,0.000,0.000,20201003
242,48.0 -120.0,2020-10-03 07:00:00-05:00,29.307,0.000,50.059,0.000,30.100,0.000,56500.000,NA,49.834,315.209,3.512,3.058,0.000,0.000,0.000,20201003
243,28.0 -114.25,2020-10-03 07:00:00-05:00,72.732,1.000,72.784,0.000,100.000,98.125,100.000,NA,72.783,1.219,2.075,1.546,0.080,0.000,0.000,20201003
244,34.0 -93.25,2020-10-03 08:00:00-05:00,46.172,0.000,47.681,0.000,94.300,2.500,12600.000,NA,47.664,46.966,2.252,1.074,0.000,0.000,0.000,20201003
245,44.0 -123.5,2020-10-03 08:00:00-05:00,52.809,0.000,52.856,0.000,92.600,25.625,800.000,NA,52.856,107.934,2.815,1.679,0.000,0.000,0.000,20201003
246,48.0 -120.0,2020-10-03 08:00:00-05:00,26.709,0.000,49.369,0.000,27.800,0.000,57300.000,NA,49.135,315.969,3.752,3.367,0.000,0.000,0.000,20201003
247,28.0 -114.25,2020-10-03 08:00:00-05:00,72.272,1.000,72.319,0.000,100.000,99.125,100.000,NA,72.317,8.905,1.502,1.438,0.060,0.000,0.000,20201003
248,34.0 -93.25,2020-10-03 09:00:00-05:00,48.350,0.000,52.878,0.000,85.600,11.375,15800.000,NA,52.819,69.561,3.232,1.618,0.000,0.000,0.000,20201003
249,44.0 -123.5,2020-10-03 09:00:00-05:00,52.737,0.000,52.765,0.000,94.800,33.750,200.000,NA,52.765,89.911,3.107,1.641,0.000,0.000,0.000,20201003
250,48.0 -120.0,2020-10-03 09:00:00-05:00,27.987,0.000,48.603,0.000,30.200,0.250,53700.000,NA,48.390,318.948,3.607,3.401,0.000,0.000,0.000,20201003
251,28.0 -114.25,2020-10-03 09:00:00-05:00,71.412,1.000,71.890,0.000,98.600,97.000,500.000,NA,71.878,358.074,1.357,1.378,0.010,0.000,0.000,20201003
252,34.0 -93.25,2020-10-03 10:00:00-05:00,49.421,1.000,58.280,0.000,73.500,6.625,22500.000,NA,58.152,147.881,6.165,2.061,0.050,0.000,0.000,20201003
253,44.0 -123.5,2020-10-03 10:00:00-05:00,52.908,0.000,52.880,0.000,99.200,32.250,100.000,NA,52.880,83.928,2.978,1.227,0.000,0.000,0.000,20201003
254,48.0 -120.0,2020-10-03 10:00:00-05:00,31.308,0.000,50.630,0.000,35.000,0.500,48700.000,NA,50.411,312.358,3.415,3.254,0.000,0.000,0.000,20201003
255,28.0 -114.25,2020-10-03 10:00:00-05:00,70.796,0.000,70.880,0.000,99.900,68.250,200.000,NA,70.878,353.312,1.353,1.326,0.000,0.000,0.000,20201003
256,34.0 -93.25,2020-10-03 11:00:00-05:00,50.242,0.000,63.412,0.000,63.400,0.000,29800.000,NA,63.201,157.140,6.543,2.571,0.000,0.000,0.000,20201003
257,44.0 -123.5,2020-10-03 11:00:00-05:00,54.179,0.000,54.862,0.000,98.200,21.375,12200.000,NA,54.851,80.026,4.356,1.839,0.000,0.000,0.000,20201003
258,48.0 -120.0,2020-10-03 11:00:00-05:00,34.829,0.000,58.574,0.000,39.400,0.000,47600.000,NA,58.245,325.547,2.731,2.433,0.000,0.000,0.000,20201003
259,28.0 -114.25,2020-10-03 11:00:00-05:00,69.929,0.000,69.937,0.000,99.700,44.625,200.000,NA,69.936,352.856,1.543,1.518,0.000,0.000,0.000,20201003
260,34.0 -93.25,2020-10-03 12:00:00-05:00,50.263,0.000,66.715,0.000,56.700,0.000,35800.000,NA,66.437,164.753,6.594,2.969,0.000,0.000,0.000,20201003
261,44.0 -123.5,2020-10-03 12:00:00-05:00,54.088,0.000,58.503,0.000,86.900,10.625,14800.000,NA,58.433,81.228,4.469,2.118,0.002,0.000,0.000,20201003
262,48.0 -120.0,2020-10-03 12:00:00-05:00,36.426,0.000,59.403,0.000,42.800,0.000,45100.000,NA,59.072,328.327,1.782,0.894,0.000,0.000,0.000,20201003
263,28.0 -114.25,2020-10-03 12:00:00-05:00,69.051,0.000,70.315,0.000,95.700,36.000,12200.000,NA,70.286,330.996,1.907,1.870,0.000,0.000,0.000,20201003
264,34.0 -93.25,2020-10-03 13:00:00-05:00,50.290,0.000,68.805,0.000,52.600,0.000,39600.000,NA,68.479,172.393,6.349,3.540,0.000,0.000,0.000,20201003
265,44.0 -123.5,2020-10-03 13:00:00-05:00,54.003,0.000,62.730,0.000,75.500,1.125,19800.000,NA,62.581,76.804,3.536,2.150,0.000,0.000,0.000,20201003
266,48.0 -120.0,2020-10-03 13:00:00-05:00,40.390,0.000,58.792,0.000,51.700,0.000,35500.000,NA,58.515,54.685,2.349,0.957,0.000,0.000,0.000,20201003
267,28.0 -114.25,2020-10-03 13:00:00-05:00,69.415,0.000,70.605,0.000,96.300,6.750,12200.000,NA,70.577,308.883,3.224,3.172,0.000,0.000,0.000,20201003
268,34.0 -93.25,2020-10-03 14:00:00-05:00,50.750,0.000,70.534,0.000,50.300,0.000,42000.000,NA,70.174,180.676,5.838,3.474,0.000,0.000,0.000,20201003
269,44.0 -123.5,2020-10-03 14:00:00-05:00,53.450,0.000,67.497,0.000,62.800,0.000,27500.000,NA,67.239,66.345,3.088,1.934,0.000,0.000,0.000,20201003
270,48.0 -120.0,2020-10-03 14:00:00-05:00,42.088,0.000,59.622,0.000,54.500,0.000,32800.000,NA,59.347,102.919,3.151,1.561,0.000,0.000,0.000,20201003
271,28.0 -114.25,2020-10-03 14:00:00-05:00,69.650,0.000,71.322,0.000,95.200,0.625,12300.000,NA,71.282,306.451,4.088,3.936,0.000,0.000,0.000,20201003
272,34.0 -93.25,2020-10-03 15:00:00-05:00,51.536,0.000,71.576,0.000,49.700,0.000,42500.000,NA,71.200,187.532,5.458,3.351,0.000,0.000,0.000,20201003
273,44.0 -123.5,2020-10-03 15:00:00-05:00,53.224,0.000,71.238,0.000,55.100,0.000,33300.000,NA,70.887,63.655,3.333,1.951,0.000,0.000,0.000,20201003
274,48.0 -120.0,2020-10-03 15:00:00-05:00,42.424,0.000,61.563,0.000,52.100,0.000,34900.000,NA,61.251,134.142,3.333,2.436,0.000,0.000,0.000,20201003
275,28.0 -114.25,2020-10-03 15:00:00-05:00,69.536,0.000,72.026,0.000,92.000,0.000,13500.000,NA,71.965,311.943,4.646,4.288,0.000,0.000,0.000,20201003
276,34.0 -93.25,2020-10-03 16:00:00-05:00,52.327,0.000,71.967,0.000,50.200,0.000,41600.000,NA,71.592,191.697,5.190,3.185,0.000,0.000,0.000,20201003
277,44.0 -123.5,2020-10-03 16:00:00-05:00,52.215,0.000,74.892,0.000,46.900,0.000,40600.000,NA,74.427,61.224,3.252,1.830,0.000,0.000,0.000,20201003
278,48.0 -120.0,2020-10-03 16:00:00-05:00,44.227,0.000,62.854,0.000,53.400,0.000,33400.000,NA,62.536,150.669,3.565,3.147,0.000,0.000,0.000,20201003
279,28.0 -114.25,2020-10-03 16:00:00-05:00,69.652,0.000,72.529,0.000,91.100,0.000,13900.000,NA,72.459,316.989,5.877,4.795,0.000,0.000,0.000,20201003
280,34.0 -93.25,2020-10-03 17:00:00-05:00,53.065,0.000,71.424,0.000,51.700,0.000,39800.000,NA,71.073,191.137,4.965,2.822,0.000,0.000,0.000,20201003
281,44.0 -123.5,2020-10-03 17:00:00-05:00,51.603,0.000,76.711,0.000,43.100,0.000,44500.000,NA,76.184,56.549,3.653,1.894,0.000,0.000,0.000,20201003
282,48.0 -120.0,2020-10-03 17:00:00-05:00,43.390,0.000,64.336,0.000,48.600,0.000,38100.000,NA,63.972,165.447,3.715,3.054,0.000,0.000,0.000,20201003
283,28.0 -114.25,2020-10-03 17:00:00-05:00,69.940,0.000,72.886,0.000,91.000,0.000,13900.000,NA,72.814,320.297,7.465,5.256,0.000,0.000,0.000,20201003
284,34.0 -93.25,2020-10-03 18:00:00-05:00,57.782,0.000,69.964,0.000,62.000,0.000,35700.000,NA,69.722,200.292,3.616,1.496,0.000,0.000,0.000,20201003
285,44.0 -123.5,2020-10-03 18:00:00-05:00,49.007,0.000,78.852,0.000,36.100,0.000,53200.000,NA,78.223,42.555,4.866,1.913,0.000,0.000,0.000,20201003
286,48.0 -120.0,2020-10-03 18:00:00-05:00,43.832,0.000,64.227,0.000,49.000,0.000,37900.000,NA,63.871,169.826,3.491,3.077,0.000,0.000,0.000,20201003
287,28.0 -114.25,2020-10-03 18:00:00-05:00,70.382,0.000,73.677,0.000,89.100,0.000,14600.000,NA,73.594,325.251,8.116,4.529,0.000,0.000,0.000,20201003
288,34.0 -93.25,2020-10-03 19:00:00-05:00,55.804,0.000,65.912,0.000,60.500,0.000,33600.000,NA,65.729,205.751,2.211,1.373,0.000,0.000,0.000,20201003
289,44.0 -123.5,2020-10-03 19:00:00-05:00,49.954,0.000,79.525,0.000,35.900,0.000,53500.000,NA,78.887,41.826,4.836,2.198,0.000,0.000,0.000,20201003
290,48.0 -120.0,2020-10-03 19:00:00-05:00,43.429,0.000,63.550,0.000,48.500,0.000,38900.000,NA,63.205,189.359,3.711,2.901,0.000,0.000,0.000,20201003
291,28.0 -114.25,2020-10-03 19:00:00-05:00,71.216,0.000,73.562,0.000,92.200,0.000,13400.000,NA,73.503,341.443,7.961,4.035,0.000,0.000,0.000,20201003
292,34.0 -93.25,2020-10-03 20:00:00-05:00,56.559,0.000,61.871,0.000,73.600,0.000,21700.000,NA,61.781,174.695,2.477,2.254,0.000,0.000,0.000,20201003
